sales,dayofmonth,dayofweek,month,shift_sales+1,shift_sales+2,shift_sales+3,shift_sales+4,shift_sales+5,shift_sales+6,shift_sales+7,shift_sales+8,shift_sales+9,shift_sales+10,shift_sales+11,shift_sales+12,shift_sales+13,shift_sales+14,daily_store_sales1,daily_store_sales2,daily_store_sales3,daily_store_sales4,daily_store_sales5,daily_store_sales6,daily_store_sales7,daily_store_sales8,daily_store_sales9,daily_store_sales10,daily_store_sales11,daily_store_sales12,daily_store_sales13,daily_store_sales14,daily_store_sales15,daily_store_sales16,daily_store_sales17,daily_store_sales18,daily_store_sales19,daily_store_sales20,daily_store_sales21,daily_store_sales22,daily_store_sales23,daily_store_sales24,daily_store_sales25,daily_store_sales26,daily_store_sales27,daily_store_sales28,daily_store_sales29,daily_store_sales30,mean_store_sales1,mean_store_sales2,mean_store_sales3,mean_store_sales4,mean_store_sales5,mean_store_sales6,mean_store_sales7,mean_store_sales8,mean_store_sales9,mean_store_sales10,mean_store_sales11,mean_store_sales12,mean_store_sales13,mean_store_sales14,mean_store_sales15,mean_store_sales16,mean_store_sales17,mean_store_sales18,mean_store_sales19,mean_store_sales20,mean_store_sales21,mean_store_sales22,mean_store_sales23,mean_store_sales24,mean_store_sales25,mean_store_sales26,mean_store_sales27,mean_store_sales28,mean_store_sales29,mean_store_sales30,shift_day+1,shift_day+2,shift_day+3,shift_day+4,shift_day+5,shift_day+6,shift_day+7,shift_day+8,shift_day+9,shift_day+10,shift_day+11,shift_day+12,shift_day+13,shift_day+14,shift_day+15,shift_day+16,shift_day+17,shift_day+18,shift_day+19,shift_day+20,shift_day+21,shift_day+22,shift_day+23,shift_day+24,shift_day+25,shift_day+26,shift_day+27,shift_day+28,shift_day+29,shift_day+30
440,19,2,3,428.0,355.0,644.0,578.0,514.0,533.0,487.0,459.0,426.0,612.0,581.0,512.0,503.0,518.0,20876.0,17885.0,26959.0,25687.0,24076.0,22427.0,20798.0,20909.0,17878.0,26992.0,25273.0,24118.0,22364.0,21097.0,21160.0,17983.0,26956.0,25245.0,19965.0,18602.0,17682.0,17419.0,15126.0,22515.0,21066.0,19872.0,18755.0,17556.0,17407.0,14814.0,41.752,35.77,53.918,51.374,48.152,44.854,41.596,41.818,35.756,53.984,50.546,48.236,44.728,42.194,42.32,35.966,53.912,50.49,39.93,37.204,35.364,34.838,30.252,45.03,42.132,39.744,37.51,35.112,34.814,29.628,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0
492,20,3,3,440.0,428.0,355.0,644.0,578.0,514.0,533.0,487.0,459.0,426.0,612.0,581.0,512.0,503.0,20864.0,20876.0,17885.0,26959.0,25687.0,24076.0,22427.0,20798.0,20909.0,17878.0,26992.0,25273.0,24118.0,22364.0,21097.0,21160.0,17983.0,26956.0,25245.0,19965.0,18602.0,17682.0,17419.0,15126.0,22515.0,21066.0,19872.0,18755.0,17556.0,17407.0,41.728,41.752,35.77,53.918,51.374,48.152,44.854,41.596,41.818,35.756,53.984,50.546,48.236,44.728,42.194,42.32,35.966,53.912,50.49,39.93,37.204,35.364,34.838,30.252,45.03,42.132,39.744,37.51,35.112,34.814,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0
501,21,4,3,492.0,440.0,428.0,355.0,644.0,578.0,514.0,533.0,487.0,459.0,426.0,612.0,581.0,512.0,22165.0,20864.0,20876.0,17885.0,26959.0,25687.0,24076.0,22427.0,20798.0,20909.0,17878.0,26992.0,25273.0,24118.0,22364.0,21097.0,21160.0,17983.0,26956.0,25245.0,19965.0,18602.0,17682.0,17419.0,15126.0,22515.0,21066.0,19872.0,18755.0,17556.0,44.33,41.728,41.752,35.77,53.918,51.374,48.152,44.854,41.596,41.818,35.756,53.984,50.546,48.236,44.728,42.194,42.32,35.966,53.912,50.49,39.93,37.204,35.364,34.838,30.252,45.03,42.132,39.744,37.51,35.112,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0
574,22,5,3,501.0,492.0,440.0,428.0,355.0,644.0,578.0,514.0,533.0,487.0,459.0,426.0,612.0,581.0,23846.0,22165.0,20864.0,20876.0,17885.0,26959.0,25687.0,24076.0,22427.0,20798.0,20909.0,17878.0,26992.0,25273.0,24118.0,22364.0,21097.0,21160.0,17983.0,26956.0,25245.0,19965.0,18602.0,17682.0,17419.0,15126.0,22515.0,21066.0,19872.0,18755.0,47.692,44.33,41.728,41.752,35.77,53.918,51.374,48.152,44.854,41.596,41.818,35.756,53.984,50.546,48.236,44.728,42.194,42.32,35.966,53.912,50.49,39.93,37.204,35.364,34.838,30.252,45.03,42.132,39.744,37.51,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0
587,23,6,3,574.0,501.0,492.0,440.0,428.0,355.0,644.0,578.0,514.0,533.0,487.0,459.0,426.0,612.0,25458.0,23846.0,22165.0,20864.0,20876.0,17885.0,26959.0,25687.0,24076.0,22427.0,20798.0,20909.0,17878.0,26992.0,25273.0,24118.0,22364.0,21097.0,21160.0,17983.0,26956.0,25245.0,19965.0,18602.0,17682.0,17419.0,15126.0,22515.0,21066.0,19872.0,50.916,47.692,44.33,41.728,41.752,35.77,53.918,51.374,48.152,44.854,41.596,41.818,35.756,53.984,50.546,48.236,44.728,42.194,42.32,35.966,53.912,50.49,39.93,37.204,35.364,34.838,30.252,45.03,42.132,39.744,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0
405,24,0,3,587.0,574.0,501.0,492.0,440.0,428.0,355.0,644.0,578.0,514.0,533.0,487.0,459.0,426.0,26990.0,25458.0,23846.0,22165.0,20864.0,20876.0,17885.0,26959.0,25687.0,24076.0,22427.0,20798.0,20909.0,17878.0,26992.0,25273.0,24118.0,22364.0,21097.0,21160.0,17983.0,26956.0,25245.0,19965.0,18602.0,17682.0,17419.0,15126.0,22515.0,21066.0,53.98,50.916,47.692,44.33,41.728,41.752,35.77,53.918,51.374,48.152,44.854,41.596,41.818,35.756,53.984,50.546,48.236,44.728,42.194,42.32,35.966,53.912,50.49,39.93,37.204,35.364,34.838,30.252,45.03,42.132,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0
474,25,1,3,405.0,587.0,574.0,501.0,492.0,440.0,428.0,355.0,644.0,578.0,514.0,533.0,487.0,459.0,17895.0,26990.0,25458.0,23846.0,22165.0,20864.0,20876.0,17885.0,26959.0,25687.0,24076.0,22427.0,20798.0,20909.0,17878.0,26992.0,25273.0,24118.0,22364.0,21097.0,21160.0,17983.0,26956.0,25245.0,19965.0,18602.0,17682.0,17419.0,15126.0,22515.0,35.79,53.98,50.916,47.692,44.33,41.728,41.752,35.77,53.918,51.374,48.152,44.854,41.596,41.818,35.756,53.984,50.546,48.236,44.728,42.194,42.32,35.966,53.912,50.49,39.93,37.204,35.364,34.838,30.252,45.03,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0
530,26,2,3,474.0,405.0,587.0,574.0,501.0,492.0,440.0,428.0,355.0,644.0,578.0,514.0,533.0,487.0,20666.0,17895.0,26990.0,25458.0,23846.0,22165.0,20864.0,20876.0,17885.0,26959.0,25687.0,24076.0,22427.0,20798.0,20909.0,17878.0,26992.0,25273.0,24118.0,22364.0,21097.0,21160.0,17983.0,26956.0,25245.0,19965.0,18602.0,17682.0,17419.0,15126.0,41.332,35.79,53.98,50.916,47.692,44.33,41.728,41.752,35.77,53.918,51.374,48.152,44.854,41.596,41.818,35.756,53.984,50.546,48.236,44.728,42.194,42.32,35.966,53.912,50.49,39.93,37.204,35.364,34.838,30.252,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0
494,27,3,3,530.0,474.0,405.0,587.0,574.0,501.0,492.0,440.0,428.0,355.0,644.0,578.0,514.0,533.0,21021.0,20666.0,17895.0,26990.0,25458.0,23846.0,22165.0,20864.0,20876.0,17885.0,26959.0,25687.0,24076.0,22427.0,20798.0,20909.0,17878.0,26992.0,25273.0,24118.0,22364.0,21097.0,21160.0,17983.0,26956.0,25245.0,19965.0,18602.0,17682.0,17419.0,42.042,41.332,35.79,53.98,50.916,47.692,44.33,41.728,41.752,35.77,53.918,51.374,48.152,44.854,41.596,41.818,35.756,53.984,50.546,48.236,44.728,42.194,42.32,35.966,53.912,50.49,39.93,37.204,35.364,34.838,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0
560,28,4,3,494.0,530.0,474.0,405.0,587.0,574.0,501.0,492.0,440.0,428.0,355.0,644.0,578.0,514.0,22387.0,21021.0,20666.0,17895.0,26990.0,25458.0,23846.0,22165.0,20864.0,20876.0,17885.0,26959.0,25687.0,24076.0,22427.0,20798.0,20909.0,17878.0,26992.0,25273.0,24118.0,22364.0,21097.0,21160.0,17983.0,26956.0,25245.0,19965.0,18602.0,17682.0,44.774,42.042,41.332,35.79,53.98,50.916,47.692,44.33,41.728,41.752,35.77,53.918,51.374,48.152,44.854,41.596,41.818,35.756,53.984,50.546,48.236,44.728,42.194,42.32,35.966,53.912,50.49,39.93,37.204,35.364,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0
542,29,5,3,560.0,494.0,530.0,474.0,405.0,587.0,574.0,501.0,492.0,440.0,428.0,355.0,644.0,578.0,23942.0,22387.0,21021.0,20666.0,17895.0,26990.0,25458.0,23846.0,22165.0,20864.0,20876.0,17885.0,26959.0,25687.0,24076.0,22427.0,20798.0,20909.0,17878.0,26992.0,25273.0,24118.0,22364.0,21097.0,21160.0,17983.0,26956.0,25245.0,19965.0,18602.0,47.884,44.774,42.042,41.332,35.79,53.98,50.916,47.692,44.33,41.728,41.752,35.77,53.918,51.374,48.152,44.854,41.596,41.818,35.756,53.984,50.546,48.236,44.728,42.194,42.32,35.966,53.912,50.49,39.93,37.204,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0
618,30,6,3,542.0,560.0,494.0,530.0,474.0,405.0,587.0,574.0,501.0,492.0,440.0,428.0,355.0,644.0,25452.0,23942.0,22387.0,21021.0,20666.0,17895.0,26990.0,25458.0,23846.0,22165.0,20864.0,20876.0,17885.0,26959.0,25687.0,24076.0,22427.0,20798.0,20909.0,17878.0,26992.0,25273.0,24118.0,22364.0,21097.0,21160.0,17983.0,26956.0,25245.0,19965.0,50.904,47.884,44.774,42.042,41.332,35.79,53.98,50.916,47.692,44.33,41.728,41.752,35.77,53.918,51.374,48.152,44.854,41.596,41.818,35.756,53.984,50.546,48.236,44.728,42.194,42.32,35.966,53.912,50.49,39.93,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0
399,31,0,3,618.0,542.0,560.0,494.0,530.0,474.0,405.0,587.0,574.0,501.0,492.0,440.0,428.0,355.0,26951.0,25452.0,23942.0,22387.0,21021.0,20666.0,17895.0,26990.0,25458.0,23846.0,22165.0,20864.0,20876.0,17885.0,26959.0,25687.0,24076.0,22427.0,20798.0,20909.0,17878.0,26992.0,25273.0,24118.0,22364.0,21097.0,21160.0,17983.0,26956.0,25245.0,53.902,50.904,47.884,44.774,42.042,41.332,35.79,53.98,50.916,47.692,44.33,41.728,41.752,35.77,53.918,51.374,48.152,44.854,41.596,41.818,35.756,53.984,50.546,48.236,44.728,42.194,42.32,35.966,53.912,50.49,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0
512,1,1,4,399.0,618.0,542.0,560.0,494.0,530.0,474.0,405.0,587.0,574.0,501.0,492.0,440.0,428.0,17981.0,26951.0,25452.0,23942.0,22387.0,21021.0,20666.0,17895.0,26990.0,25458.0,23846.0,22165.0,20864.0,20876.0,17885.0,26959.0,25687.0,24076.0,22427.0,20798.0,20909.0,17878.0,26992.0,25273.0,24118.0,22364.0,21097.0,21160.0,17983.0,26956.0,35.962,53.902,50.904,47.884,44.774,42.042,41.332,35.79,53.98,50.916,47.692,44.33,41.728,41.752,35.77,53.918,51.374,48.152,44.854,41.596,41.818,35.756,53.984,50.546,48.236,44.728,42.194,42.32,35.966,53.912,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0
531,2,2,4,512.0,399.0,618.0,542.0,560.0,494.0,530.0,474.0,405.0,587.0,574.0,501.0,492.0,440.0,24103.0,17981.0,26951.0,25452.0,23942.0,22387.0,21021.0,20666.0,17895.0,26990.0,25458.0,23846.0,22165.0,20864.0,20876.0,17885.0,26959.0,25687.0,24076.0,22427.0,20798.0,20909.0,17878.0,26992.0,25273.0,24118.0,22364.0,21097.0,21160.0,17983.0,48.206,35.962,53.902,50.904,47.884,44.774,42.042,41.332,35.79,53.98,50.916,47.692,44.33,41.728,41.752,35.77,53.918,51.374,48.152,44.854,41.596,41.818,35.756,53.984,50.546,48.236,44.728,42.194,42.32,35.966,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0
650,3,3,4,531.0,512.0,399.0,618.0,542.0,560.0,494.0,530.0,474.0,405.0,587.0,574.0,501.0,492.0,24301.0,24103.0,17981.0,26951.0,25452.0,23942.0,22387.0,21021.0,20666.0,17895.0,26990.0,25458.0,23846.0,22165.0,20864.0,20876.0,17885.0,26959.0,25687.0,24076.0,22427.0,20798.0,20909.0,17878.0,26992.0,25273.0,24118.0,22364.0,21097.0,21160.0,48.602,48.206,35.962,53.902,50.904,47.884,44.774,42.042,41.332,35.79,53.98,50.916,47.692,44.33,41.728,41.752,35.77,53.918,51.374,48.152,44.854,41.596,41.818,35.756,53.984,50.546,48.236,44.728,42.194,42.32,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0
658,4,4,4,650.0,531.0,512.0,399.0,618.0,542.0,560.0,494.0,530.0,474.0,405.0,587.0,574.0,501.0,26418.0,24301.0,24103.0,17981.0,26951.0,25452.0,23942.0,22387.0,21021.0,20666.0,17895.0,26990.0,25458.0,23846.0,22165.0,20864.0,20876.0,17885.0,26959.0,25687.0,24076.0,22427.0,20798.0,20909.0,17878.0,26992.0,25273.0,24118.0,22364.0,21097.0,52.836,48.602,48.206,35.962,53.902,50.904,47.884,44.774,42.042,41.332,35.79,53.98,50.916,47.692,44.33,41.728,41.752,35.77,53.918,51.374,48.152,44.854,41.596,41.818,35.756,53.984,50.546,48.236,44.728,42.194,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0
682,5,5,4,658.0,650.0,531.0,512.0,399.0,618.0,542.0,560.0,494.0,530.0,474.0,405.0,587.0,574.0,27696.0,26418.0,24301.0,24103.0,17981.0,26951.0,25452.0,23942.0,22387.0,21021.0,20666.0,17895.0,26990.0,25458.0,23846.0,22165.0,20864.0,20876.0,17885.0,26959.0,25687.0,24076.0,22427.0,20798.0,20909.0,17878.0,26992.0,25273.0,24118.0,22364.0,55.392,52.836,48.602,48.206,35.962,53.902,50.904,47.884,44.774,42.042,41.332,35.79,53.98,50.916,47.692,44.33,41.728,41.752,35.77,53.918,51.374,48.152,44.854,41.596,41.818,35.756,53.984,50.546,48.236,44.728,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0
680,6,6,4,682.0,658.0,650.0,531.0,512.0,399.0,618.0,542.0,560.0,494.0,530.0,474.0,405.0,587.0,29703.0,27696.0,26418.0,24301.0,24103.0,17981.0,26951.0,25452.0,23942.0,22387.0,21021.0,20666.0,17895.0,26990.0,25458.0,23846.0,22165.0,20864.0,20876.0,17885.0,26959.0,25687.0,24076.0,22427.0,20798.0,20909.0,17878.0,26992.0,25273.0,24118.0,59.406,55.392,52.836,48.602,48.206,35.962,53.902,50.904,47.884,44.774,42.042,41.332,35.79,53.98,50.916,47.692,44.33,41.728,41.752,35.77,53.918,51.374,48.152,44.854,41.596,41.818,35.756,53.984,50.546,48.236,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0
423,7,0,4,680.0,682.0,658.0,650.0,531.0,512.0,399.0,618.0,542.0,560.0,494.0,530.0,474.0,405.0,31780.0,29703.0,27696.0,26418.0,24301.0,24103.0,17981.0,26951.0,25452.0,23942.0,22387.0,21021.0,20666.0,17895.0,26990.0,25458.0,23846.0,22165.0,20864.0,20876.0,17885.0,26959.0,25687.0,24076.0,22427.0,20798.0,20909.0,17878.0,26992.0,25273.0,63.56,59.406,55.392,52.836,48.602,48.206,35.962,53.902,50.904,47.884,44.774,42.042,41.332,35.79,53.98,50.916,47.692,44.33,41.728,41.752,35.77,53.918,51.374,48.152,44.854,41.596,41.818,35.756,53.984,50.546,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0
577,8,1,4,423.0,680.0,682.0,658.0,650.0,531.0,512.0,399.0,618.0,542.0,560.0,494.0,530.0,474.0,20951.0,31780.0,29703.0,27696.0,26418.0,24301.0,24103.0,17981.0,26951.0,25452.0,23942.0,22387.0,21021.0,20666.0,17895.0,26990.0,25458.0,23846.0,22165.0,20864.0,20876.0,17885.0,26959.0,25687.0,24076.0,22427.0,20798.0,20909.0,17878.0,26992.0,41.902,63.56,59.406,55.392,52.836,48.602,48.206,35.962,53.902,50.904,47.884,44.774,42.042,41.332,35.79,53.98,50.916,47.692,44.33,41.728,41.752,35.77,53.918,51.374,48.152,44.854,41.596,41.818,35.756,53.984,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0
585,9,2,4,577.0,423.0,680.0,682.0,658.0,650.0,531.0,512.0,399.0,618.0,542.0,560.0,494.0,530.0,24539.0,20951.0,31780.0,29703.0,27696.0,26418.0,24301.0,24103.0,17981.0,26951.0,25452.0,23942.0,22387.0,21021.0,20666.0,17895.0,26990.0,25458.0,23846.0,22165.0,20864.0,20876.0,17885.0,26959.0,25687.0,24076.0,22427.0,20798.0,20909.0,17878.0,49.078,41.902,63.56,59.406,55.392,52.836,48.602,48.206,35.962,53.902,50.904,47.884,44.774,42.042,41.332,35.79,53.98,50.916,47.692,44.33,41.728,41.752,35.77,53.918,51.374,48.152,44.854,41.596,41.818,35.756,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0
603,10,3,4,585.0,577.0,423.0,680.0,682.0,658.0,650.0,531.0,512.0,399.0,618.0,542.0,560.0,494.0,24431.0,24539.0,20951.0,31780.0,29703.0,27696.0,26418.0,24301.0,24103.0,17981.0,26951.0,25452.0,23942.0,22387.0,21021.0,20666.0,17895.0,26990.0,25458.0,23846.0,22165.0,20864.0,20876.0,17885.0,26959.0,25687.0,24076.0,22427.0,20798.0,20909.0,48.862,49.078,41.902,63.56,59.406,55.392,52.836,48.602,48.206,35.962,53.902,50.904,47.884,44.774,42.042,41.332,35.79,53.98,50.916,47.692,44.33,41.728,41.752,35.77,53.918,51.374,48.152,44.854,41.596,41.818,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0
602,11,4,4,603.0,585.0,577.0,423.0,680.0,682.0,658.0,650.0,531.0,512.0,399.0,618.0,542.0,560.0,26201.0,24431.0,24539.0,20951.0,31780.0,29703.0,27696.0,26418.0,24301.0,24103.0,17981.0,26951.0,25452.0,23942.0,22387.0,21021.0,20666.0,17895.0,26990.0,25458.0,23846.0,22165.0,20864.0,20876.0,17885.0,26959.0,25687.0,24076.0,22427.0,20798.0,52.402,48.862,49.078,41.902,63.56,59.406,55.392,52.836,48.602,48.206,35.962,53.902,50.904,47.884,44.774,42.042,41.332,35.79,53.98,50.916,47.692,44.33,41.728,41.752,35.77,53.918,51.374,48.152,44.854,41.596,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0
623,12,5,4,602.0,603.0,585.0,577.0,423.0,680.0,682.0,658.0,650.0,531.0,512.0,399.0,618.0,542.0,27741.0,26201.0,24431.0,24539.0,20951.0,31780.0,29703.0,27696.0,26418.0,24301.0,24103.0,17981.0,26951.0,25452.0,23942.0,22387.0,21021.0,20666.0,17895.0,26990.0,25458.0,23846.0,22165.0,20864.0,20876.0,17885.0,26959.0,25687.0,24076.0,22427.0,55.482,52.402,48.862,49.078,41.902,63.56,59.406,55.392,52.836,48.602,48.206,35.962,53.902,50.904,47.884,44.774,42.042,41.332,35.79,53.98,50.916,47.692,44.33,41.728,41.752,35.77,53.918,51.374,48.152,44.854,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0
740,13,6,4,623.0,602.0,603.0,585.0,577.0,423.0,680.0,682.0,658.0,650.0,531.0,512.0,399.0,618.0,29516.0,27741.0,26201.0,24431.0,24539.0,20951.0,31780.0,29703.0,27696.0,26418.0,24301.0,24103.0,17981.0,26951.0,25452.0,23942.0,22387.0,21021.0,20666.0,17895.0,26990.0,25458.0,23846.0,22165.0,20864.0,20876.0,17885.0,26959.0,25687.0,24076.0,59.032,55.482,52.402,48.862,49.078,41.902,63.56,59.406,55.392,52.836,48.602,48.206,35.962,53.902,50.904,47.884,44.774,42.042,41.332,35.79,53.98,50.916,47.692,44.33,41.728,41.752,35.77,53.918,51.374,48.152,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0
493,14,0,4,740.0,623.0,602.0,603.0,585.0,577.0,423.0,680.0,682.0,658.0,650.0,531.0,512.0,399.0,31455.0,29516.0,27741.0,26201.0,24431.0,24539.0,20951.0,31780.0,29703.0,27696.0,26418.0,24301.0,24103.0,17981.0,26951.0,25452.0,23942.0,22387.0,21021.0,20666.0,17895.0,26990.0,25458.0,23846.0,22165.0,20864.0,20876.0,17885.0,26959.0,25687.0,62.91,59.032,55.482,52.402,48.862,49.078,41.902,63.56,59.406,55.392,52.836,48.602,48.206,35.962,53.902,50.904,47.884,44.774,42.042,41.332,35.79,53.98,50.916,47.692,44.33,41.728,41.752,35.77,53.918,51.374,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0
539,15,1,4,493.0,740.0,623.0,602.0,603.0,585.0,577.0,423.0,680.0,682.0,658.0,650.0,531.0,512.0,20991.0,31455.0,29516.0,27741.0,26201.0,24431.0,24539.0,20951.0,31780.0,29703.0,27696.0,26418.0,24301.0,24103.0,17981.0,26951.0,25452.0,23942.0,22387.0,21021.0,20666.0,17895.0,26990.0,25458.0,23846.0,22165.0,20864.0,20876.0,17885.0,26959.0,41.982,62.91,59.032,55.482,52.402,48.862,49.078,41.902,63.56,59.406,55.392,52.836,48.602,48.206,35.962,53.902,50.904,47.884,44.774,42.042,41.332,35.79,53.98,50.916,47.692,44.33,41.728,41.752,35.77,53.918,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0
